tweet_id,timestamp,favorite_count,retweet_count,text,name,dog_stage,rating,image_url,prediction_1,confidence_percentages_1,dog_or_not_1,prediction_2,confidence_percentages_2,dog_or_not_2,prediction_3,confidence_percentages_3,dog_or_not_3,image_order_number,source,expanded_urls,lang
679158373988876288,2015-12-22 04:35:49,21927,8390,This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,Rubio,None,1.1,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,Pug,27,True,Bull Mastiff,25,True,Bath Towel,11,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/679158373988876288/photo/1,en
679462823135686656,2015-12-23 00:45:35,32539,19572,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV,Hurley,None,1.1,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,Toy Poodle,62,True,Miniature Poodle,19,True,Soft-Coated Wheaten Terrier,4,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/679462823135686656/photo/1,en
679475951516934144,2015-12-23 01:37:45,2140,659,This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L,Evy,None,0.9,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,Maltese Dog,14,True,Toy Poodle,13,True,West Highland White Terrier,10,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/679475951516934144/photo/1,en
679503373272485890,2015-12-23 03:26:43,3221,1528,This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10 https://t.co/jjW7zTxY9Z,Dwight,pupper,0.8,https://pbs.twimg.com/media/CW4UtmYWsAAEjqA.jpg,Porcupine,99,False,Meerkat,0,False,Echidna,0,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/679503373272485890/photo/1,en
679511351870550016,2015-12-23 03:58:25,3457,1311,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,William,None,0.7,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,Chihuahua,76,True,Black-Footed Ferret,15,False,Squirrel Monkey,2,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/679511351870550016/photo/1,en
679527802031484928,2015-12-23 05:03:47,2706,751,This little pupper just arrived. 11/10 would snug https://t.co/DA5aqnSGfB,None,pupper,1.1,https://pbs.twimg.com/media/CW4q7jDWkAA2y8g.jpg,Mailbox,33,False,Cannon,15,False,Cuirass,5,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/679527802031484928/photo/1,en
679530280114372609,2015-12-23 05:13:38,4897,2161,Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC,None,None,0.7,https://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg,Dalmatian,75,True,Jaguar,16,False,Zebra,0,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/679530280114372609/photo/1,en
679722016581222400,2015-12-23 17:55:32,1694,487,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,Mike,None,0.8,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,Boxer,45,True,Boston Bull,19,True,French Bulldog,8,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/679722016581222400/photo/1,en
679729593985699840,2015-12-23 18:25:38,2220,855,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R,Hunter,None,0.8,https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg,Wallaby,16,False,West Highland White Terrier,9,True,Ashcan,6,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/679729593985699840/photo/1,en
679736210798047232,2015-12-23 18:51:56,2147,827,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP,None,None,0.9,https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg,French Bulldog,31,True,Chihuahua,15,True,Cardigan,11,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/679736210798047232/photo/1,en
679777920601223168,2015-12-23 21:37:40,3168,1154,This is Rinna. She's melting. 10/10 get inside pupper https://t.co/PA0czwucsb,Rinna,pupper,1.0,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,Bloodhound,52,True,Bull Mastiff,42,True,French Bulldog,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/679777920601223168/photo/1,en
679828447187857408,2015-12-24 00:58:27,37244,14559,Everybody look at this beautiful pupper 13/10 https://t.co/hyAC5Hq9GC,None,pupper,1.3,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,Chihuahua,34,True,Dalmatian,16,True,Toy Terrier,11,True,3,Twitter for iPhone,https://twitter.com/dog_rates/status/679828447187857408/photo/1,en
679844490799091713,2015-12-24 02:02:12,2429,790,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X,Willie,None,1.0,https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg,Airedale,90,True,Border Terrier,3,True,Toy Poodle,2,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/679844490799091713/photo/1,en
679854723806179328,2015-12-24 02:42:51,2935,1281,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A,Bruce,None,0.7,https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg,Llama,88,False,Ram,9,False,Chow,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/679854723806179328/photo/1,en
679862121895714818,2015-12-24 03:12:15,2515,649,"""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7",None,None,1.1,https://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg,Entlebucher,52,True,Greater Swiss Mountain Dog,43,True,Appenzeller,4,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/679862121895714818/photo/1,en
679877062409191424,2015-12-24 04:11:37,2025,674,Meet Penelope. She's a bacon frise. Total babe (lol get it like the movie). Doesn't bark tho. 5/10 very average dog https://t.co/SDcQYg0HSZ,Penelope,None,0.5,https://pbs.twimg.com/media/CW9olDsUsAA0XSf.jpg,Hog,80,False,Hay,6,False,Lumbermill,1,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/679877062409191424/photo/1,en
680085611152338944,2015-12-24 18:00:19,13140,9304,This is by far the most coordinated series of pictures I was sent. Downright impressive in every way. 12/10 for all https://t.co/etzLo3sdZE,None,None,1.2,https://pbs.twimg.com/media/CXAiiHUWkAIN_28.jpg,Pillow,77,False,Apron,9,False,Wallet,4,False,3,TweetDeck,https://twitter.com/dog_rates/status/680085611152338944/photo/1,en
680100725817409536,2015-12-24 19:00:23,3672,1428,This pupper is not coming inside until she catches a snowflake on her tongue. 11/10 the determination is palpable https://t.co/lvMYbmKq8H,None,pupper,1.1,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,Golden Retriever,69,True,Chow,14,True,Pomeranian,3,True,1,TweetDeck,https://twitter.com/dog_rates/status/680100725817409536/photo/1,en
680115823365742593,2015-12-24 20:00:22,2789,936,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap,Ozzy,None,0.9,https://pbs.twimg.com/media/CXBBurSWMAELewi.jpg,Pug,99,True,French Bulldog,0,True,Boston Bull,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680115823365742593/photo/1,en
680130881361686529,2015-12-24 21:00:12,2347,984,This is Reggie. His Santa hat is a little big. 10/10 he's still having fun https://t.co/w0dcGXq7qK,Reggie,None,1.0,https://pbs.twimg.com/media/CXBPbVtWAAA2Vus.jpg,Maltese Dog,19,True,West Highland White Terrier,19,True,Shih-Tzu,15,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680130881361686529/photo/1,en
680145970311643136,2015-12-24 22:00:10,3706,1818,Say hello to Kawhi. He was doing fine until his hat fell off. He got it back though. 10/10 deep breaths pupper https://t.co/N5pM6WBx7e,Kawhi,pupper,1.0,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,Miniature Poodle,45,True,Toy Poodle,22,True,Maltese Dog,6,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680145970311643136/photo/1,en
680161097740095489,2015-12-24 23:00:17,2389,766,Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. 12/10 would hug gently https://t.co/72Dil0Aktw,Goliath,None,1.2,https://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg,Bluetick,26,True,Miniature Pinscher,12,True,English Setter,8,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680161097740095489/photo/1,en
680176173301628928,2015-12-25 00:00:11,4002,1627,This pupper is patiently waiting to scare the shit out of Santa. 10/10 https://t.co/NhXo67K6yt,None,pupper,1.0,https://pbs.twimg.com/media/CXB4nWnWEAAhLTX.jpg,Christmas Stocking,20,False,Mask,19,False,Feather Boa,15,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680176173301628928/photo/1,en
680191257256136705,2015-12-25 01:00:07,2206,524,Here's a sleepy Christmas pupper 11/10 https://t.co/KXg0f8GNQ9,None,pupper,1.1,https://pbs.twimg.com/media/CXCGVXyWsAAAVHE.jpg,Brittany Spaniel,73,True,Welsh Springer Spaniel,25,True,English Springer,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680191257256136705/photo/1,en
680206703334408192,2015-12-25 02:01:30,2915,1226,I hope everyone enjoys this picture as much as I do. This is Toby. 12/10 https://t.co/vHnu1g9EJm,Toby,None,1.2,https://pbs.twimg.com/media/CXCUYcRW8AAObYM.jpg,Christmas Stocking,14,False,Cloak,12,False,Teddy,10,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680206703334408192/photo/1,en
680221482581123072,2015-12-25 03:00:14,1501,303,This is CeCe. She's patiently waiting for Santa. 10/10 https://t.co/ZJUypFFwvg,CeCe,None,1.0,https://pbs.twimg.com/media/CXCh0QZW8AALdXm.jpg,Bubble,24,False,Hen,14,False,Abaya,13,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680221482581123072/photo/1,en
680440374763077632,2015-12-25 17:30:01,1494,525,Merry Christmas. My gift to you is this tiny unicorn running into a wall in slow motion. 11/10 https://t.co/UKqIAnR3He,None,None,1.1,https://pbs.twimg.com/ext_tw_video_thumb/680440290977693696/pu/img/B900g7b-n-zhnwi5.jpg,Space Heater,92,False,Radiator,4,False,Electric Fan,0,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680440374763077632/video/1,en
680473011644985345,2015-12-25 19:39:43,2622,774,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10 https://t.co/OdUFuZIXiI",Hector,pupper,1.0,https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,Lakeland Terrier,79,True,West Highland White Terrier,13,True,Norwich Terrier,1,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680473011644985345/photo/1,en
680497766108381184,2015-12-25 21:18:05,4356,1986,Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s,Percy,None,1.2,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,Chihuahua,53,True,Muzzle,8,False,Ski Mask,7,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680497766108381184/photo/1,en
680583894916304897,2015-12-26 03:00:19,3726,1396,This is Penny. Her tennis ball slowly rolled down her cone and into the pool. 8/10 bad things happen to good puppers https://t.co/YNWU7LeFgg,Penny,None,0.8,https://pbs.twimg.com/media/CXHrcFYWcAEE5_L.jpg,Tub,88,False,Bathtub,3,False,Hippopotamus,1,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680583894916304897/photo/1,en
680609293079592961,2015-12-26 04:41:15,2708,740,This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit,Brody,None,0.9,https://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg,French Bulldog,70,True,Chihuahua,7,True,American Staffordshire Terrier,3,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680609293079592961/photo/1,en
680798457301471234,2015-12-26 17:12:55,2925,1082,Say hello to Moofasa. He must be a powerful dog. Fenced in for your protection. Just got his ear pierced. 6/10 https://t.co/w6fRfQ3RXD,Moofasa,None,0.6,https://pbs.twimg.com/media/CXKuiyHUEAAMAGa.jpg,Ram,49,False,Hog,28,False,Ox,6,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680798457301471234/photo/1,en
680801747103793152,2015-12-26 17:25:59,2438,855,Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0,None,None,1.0,https://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg,Pug,99,True,Labrador Retriever,0,True,Staffordshire Bullterrier,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680801747103793152/photo/1,en
680836378243002368,2015-12-26 19:43:36,3553,1382,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper https://t.co/BF4BW8LUgb,Ellie,pupper,1.2,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg,Pembroke,42,True,Shetland Sheepdog,16,True,Pomeranian,11,True,3,Twitter for iPhone,https://twitter.com/dog_rates/status/680836378243002368/photo/1,en
680889648562991104,2015-12-26 23:15:17,1811,379,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H,Cheesy,None,0.9,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,Shetland Sheepdog,87,True,Collie,7,True,Pomeranian,2,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680889648562991104/photo/1,en
680913438424612864,2015-12-27 00:49:49,2467,644,Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN,Griswold,None,1.1,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg,Pomeranian,61,True,Golden Retriever,12,True,Chihuahua,8,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680913438424612864/photo/1,en
680934982542561280,2015-12-27 02:15:25,2132,455,Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af https://t.co/g2bTu4ayPl,Sadie,None,1.0,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg,Labrador Retriever,78,True,Siberian Husky,5,True,Beagle,2,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680934982542561280/photo/1,en
680940246314430465,2015-12-27 02:36:20,3298,1095,This is Alice. She's an idiot. 4/10 https://t.co/VQXdwJfkyS,Alice,None,0.4,https://pbs.twimg.com/media/CXMvio7WQAAPZJj.jpg,Soft-Coated Wheaten Terrier,28,True,West Highland White Terrier,15,True,Toy Poodle,7,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680940246314430465/photo/1,en
680959110691590145,2015-12-27 03:51:18,4697,2080,This is Ozzie. He was doing fine until he lost traction in those festive socks. Now he's tired. 9/10 still killin it https://t.co/u4FYdIRKnY,Ozzie,None,0.9,https://pbs.twimg.com/media/CXNAsm6WsAEST9R.jpg,Carousel,50,False,Feather Boa,6,False,Pug,4,True,2,Twitter for iPhone,https://twitter.com/dog_rates/status/680959110691590145/photo/1,en
680970795137544192,2015-12-27 04:37:44,2485,692,I thought I made this very clear. We only rate dogs. Stop sending other things like this shark. Thank you... 9/10 https://t.co/CXSJZ4Stk3,None,None,0.9,https://pbs.twimg.com/media/CXNLU6wWkAE0OkJ.jpg,Pug,71,True,Whippet,5,True,Quilt,5,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/680970795137544192/photo/1,en
681193455364796417,2015-12-27 19:22:30,3804,1546,This is Aspen. He's astronomically fluffy. I wouldn't stop petting this dog if the world was ending around me 11/10 https://t.co/oBlgL9nxpx,Aspen,None,1.1,https://pbs.twimg.com/media/CXQV03pWYAAVniz.jpg,Pomeranian,99,True,Keeshond,0,True,Schipperke,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/681193455364796417/photo/1,en
681231109724700672,2015-12-27 21:52:07,2470,506,I just love this pic. 11/10 this pupper is going places https://t.co/P16uhh1PbI,None,pupper,1.1,https://pbs.twimg.com/media/CXQ4EwQWwAEVaUf.jpg,Irish Setter,40,True,Cocker Spaniel,34,True,Airedale,14,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/681231109724700672/photo/1,en
681242418453299201,2015-12-27 22:37:04,1529,561,This is Champ. He's being sacrificed to the Aztec sun god Huitzilopochtli. So sad. 10/10 Champ doesn't deserve this https://t.co/VGsziXImoy,Champ,None,1.0,https://pbs.twimg.com/media/CXRCXesVAAArSXt.jpg,Motor Scooter,25,False,Rifle,14,False,Assault Rifle,9,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/681242418453299201/photo/1,en
681261549936340994,2015-12-27 23:53:05,1498,287,Say hello to Panda. He's a Quackadilly Shooster. Not amused by your fake ball throwing motion. 9/10 would hug lots https://t.co/wL1iDvbcVk,Panda,None,0.9,https://pbs.twimg.com/media/CXRTw_5WMAAUDVp.jpg,Tibetan Terrier,38,True,Miniature Poodle,9,True,Maltese Dog,6,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/681261549936340994/photo/1,en
681281657291280384,2015-12-28 01:12:59,3308,1146,Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable https://t.co/KvVoBIgkje,Sarge,None,1.1,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,Saint Bernard,99,True,Pekinese,0,True,Great Pyrenees,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/681281657291280384/photo/1,en
681297372102656000,2015-12-28 02:15:26,3296,998,"This is actually a lion. We only rate dogs. For the last time please only send dogs. Thank u.
12/10 would still pet https://t.co/Pp26dMQxap",None,None,1.2,https://pbs.twimg.com/media/CXR0WJ_W8AMd_O8.jpg,Lhasa,48,True,Shih-Tzu,11,True,Pomeranian,9,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/681297372102656000/photo/1,en
681302363064414209,2015-12-28 02:35:15,4062,1896,This is Chuck. He's a neat dog. Very flexible. Trapped in a glass case of emotion. Devastatingly unfluffy 3/10 https://t.co/YqbU9xHV3p,Chuck,None,0.3,https://pbs.twimg.com/media/CXR44l9WcAAcG_N.jpg,Frilled Lizard,32,False,Tailed Frog,10,False,Axolotl,7,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/681302363064414209/photo/1,en
681320187870711809,2015-12-28 03:46:05,2720,781,This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10 https://t.co/jTBPqKgkz7,Glacier,None,1.1,https://pbs.twimg.com/media/CXSJGAQUQAAoG9Q.jpg,Samoyed,36,True,Eskimo Dog,24,True,Siberian Husky,10,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/681320187870711809/photo/1,en
681339448655802368,2015-12-28 05:02:37,9557,4236,This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10 https://t.co/V3SWuHACkh,Asher,None,0.95,https://pbs.twimg.com/media/CXSanNkWkAAqR9M.jpg,Seat Belt,53,False,Labrador Retriever,9,True,Kuvasz,8,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/681339448655802368/photo/1,en
681523177663676416,2015-12-28 17:12:42,14725,6035,This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog https://t.co/GQn2IopLud,Carly,None,1.2,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg,Norfolk Terrier,20,True,German Shepherd,16,True,Chow,15,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/681523177663676416/photo/1,en
681579835668455424,2015-12-28 20:57:50,3645,1355,This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there https://t.co/ojUBrDCHLT,Apollo,None,0.8,https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg,Rottweiler,76,True,Labrador Retriever,9,True,Staffordshire Bullterrier,4,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/681579835668455424/photo/1,en
681610798867845120,2015-12-28 23:00:52,1963,497,*collapses* 12/10 https://t.co/C7M8mnzHIK,None,None,1.2,https://pbs.twimg.com/media/CXWRZBgWkAEHMea.jpg,Toy Poodle,82,True,Miniature Poodle,11,True,Yorkshire Terrier,1,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/681610798867845120/photo/1,en
681654059175129088,2015-12-29 01:52:46,2714,969,This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly https://t.co/oEXEKt3MHu,Toffee,pupper,1.2,https://pbs.twimg.com/media/CXW4wGHWsAE_eBD.jpg,Pomeranian,80,True,Chow,14,True,Pekinese,3,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/681654059175129088/photo/1,en
681679526984871937,2015-12-29 03:33:58,1816,466,Can you spot Toby the guilty pupper? 7/10 would be higher but he made quite the mess shredding his stuffed pals https://t.co/3uCcDEJLXs,None,pupper,0.7,https://pbs.twimg.com/media/CXXP5O4WEAA4dgS.jpg,Birdhouse,47,False,Teddy,14,False,Pot,3,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/681679526984871937/photo/1,en
681694085539872773,2015-12-29 04:31:49,13162,4230,This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://t.co/TONMhRoQh7,Bo,pupper,1.1,https://pbs.twimg.com/media/CXXdJ7CVAAALu23.jpg,Toy Poodle,92,True,Miniature Poodle,6,True,Maltese Dog,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/681694085539872773/photo/1,en
681891461017812993,2015-12-29 17:36:07,2538,852,Say hello to Charlie. He's scholarly af. Quite intimidating with all his pupper knowledge 10/10 even built that fire https://t.co/9KThv6z8u5,Charlie,pupper,1.0,https://pbs.twimg.com/media/CXaQqGbWMAAKEgN.jpg,Chihuahua,20,True,Doormat,13,False,Toy Terrier,8,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/681891461017812993/photo/1,en
681981167097122816,2015-12-29 23:32:35,2884,1074,This is Jimothy. He's a Trinidad Poliwhirl. Father was a velociraptor. Exceptionally unamused. 12/10 would adopt https://t.co/VwdIk0OwVx,Jimothy,None,1.2,https://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg,Labrador Retriever,45,True,Golden Retriever,40,True,Beagle,6,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/681981167097122816/photo/1,en
682003177596559360,2015-12-30 01:00:03,3232,1591,Unique dog here. Wrinkly as hell. Weird segmented neck. Finger on fire. Doesn't seem to notice. 5/10 might still pet https://t.co/Hy9La4xNX3,None,None,0.5,https://pbs.twimg.com/media/CXb2RcDUsAEnkJb.jpg,Triceratops,24,False,Chimpanzee,6,False,Mask,5,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/682003177596559360/photo/1,en
682032003584274432,2015-12-30 02:54:35,6782,2099,This is Ulysses. He likes holding hands and his eyes are magic. 11/10 https://t.co/gPmJHmtgak,Ulysses,None,1.1,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,Schipperke,99,True,Groenendael,0,True,Miniature Pinscher,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/682032003584274432/photo/1,en
682047327939461121,2015-12-30 03:55:29,3286,998,We normally don't rate bears but this one seems nice. Her name is Thea. Appears rather fluffy. 10/10 good bear https://t.co/fZc7MixeeT,None,None,1.0,https://pbs.twimg.com/media/CXcebTeWsAUQJ-J.jpg,Teddy,36,False,Doormat,11,False,Toyshop,3,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/682047327939461121/photo/1,en
682059653698686977,2015-12-30 04:44:28,5093,1760,This is Tess. Her main passions are shelves and baking too many cookies. 11/10 https://t.co/IriJlVZ6m4,Tess,None,1.1,https://pbs.twimg.com/media/CXcpovWWMAAMcfv.jpg,Jigsaw Puzzle,99,False,Siamese Cat,0,False,Pizza,0,False,2,Twitter for iPhone,https://twitter.com/dog_rates/status/682059653698686977/photo/1,en
682242692827447297,2015-12-30 16:51:48,3350,1224,This is Samson. He patrols his waters on the back of his massive shielded battle dog. 11/10 https://t.co/f8dVgDYDFf,Samson,None,1.1,https://pbs.twimg.com/media/CXfQG_fW8AAjVhV.jpg,Snorkel,50,False,Loggerhead,34,False,Scuba Diver,7,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/682242692827447297/photo/1,en
682259524040966145,2015-12-30 17:58:40,4278,1260,Meet Jax. He's an Iglesias Hufflepoof. Quite the jokester. Takes it too far sometimes. Can be very hurtful. 9/10 https://t.co/i5TeG0KYcW,Jax,None,0.9,https://pbs.twimg.com/media/CXffar9WYAArfpw.jpg,Siberian Husky,43,True,Eskimo Dog,34,True,Malamute,10,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/682259524040966145/photo/1,en
682303737705140231,2015-12-30 20:54:22,3161,1043,This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt. 9/10 gotta buckle up pup https://t.co/Nm8Spw4HbD,Todo,None,0.9,https://pbs.twimg.com/media/CXgHoLnWAAA8i52.jpg,Seat Belt,99,False,Lakeland Terrier,0,True,Airedale,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/682303737705140231/photo/1,en
682389078323662849,2015-12-31 02:33:29,1710,487,"Meet Brody. He's a Downton Abbey Falsetto. Addicted to grating cheese. He says he can stop but we know he can't
9/10 https://t.co/vBeiQq6SaZ",Brody,None,0.9,https://pbs.twimg.com/media/CXhVKtvW8AAyiyK.jpg,Curly-Coated Retriever,48,True,Flat-Coated Retriever,31,True,Great Dane,6,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/682389078323662849/photo/1,en
682393905736888321,2015-12-31 02:52:40,2300,709,This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary https://t.co/BA5AV5dx6Y,Kreg,None,1.1,https://pbs.twimg.com/media/CXhZom1UwAA4Zz6.jpg,Vizsla,65,True,Paddle,9,False,Rhodesian Ridgeback,4,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/682393905736888321/photo/1,en
682406705142087680,2015-12-31 03:43:31,7807,1835,This is Patrick. He's a bigass pupper. 7/10 https://t.co/J9DXBFoAQe,Patrick,pupper,0.7,https://pbs.twimg.com/media/CXhlRmRUMAIYoFO.jpg,Wombat,70,False,Koala,16,False,Beaver,7,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/682406705142087680/photo/1,en
682429480204398592,2015-12-31 05:14:01,3531,1208,"I know we joke around on here, but this is getting really frustrating. We rate dogs. Not T-Rex. Thank you... 8/10 https://t.co/5aFw7SWyxU",None,None,0.8,https://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg,Whippet,59,True,Italian Greyhound,31,True,Mexican Hairless,3,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/682429480204398592/photo/1,en
682638830361513985,2015-12-31 19:05:54,2119,632,I have no words. Just a magnificent pup. 12/10 https://t.co/viwWHZgX8j,None,None,1.2,https://pbs.twimg.com/media/CXk4W0qWYAMEMEs.jpg,English Springer,44,True,Cardigan,41,True,Border Collie,2,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/682638830361513985/photo/1,en
